%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211065, 2021/04/1 1:24:59.65)
190 1141 6.752941e-02 4.939302e+00  7.289600000000000000e+04  7.715200000000000000e+04  7.940750000000000000e+04  8.460000000000000000e+04 250.000000
191 1147 7.552716e-02 5.467433e+00  7.289600000000000000e+04  7.845100000000000000e+04  7.967250000000000000e+04  8.347100000000000000e+04 250.000000
192 1153 6.532159e-02 5.966558e+00  7.289600000000000000e+04  7.813500000000000000e+04  8.137200000000000000e+04  8.511400000000000000e+04 250.000000
193 1159 7.102909e-02 7.266960e+00  7.289600000000000000e+04  7.707700000000000000e+04  8.088250000000000000e+04  8.308000000000000000e+04 250.000000
194 1165 7.258958e-02 6.410427e+00  7.289600000000000000e+04  7.530900000000000000e+04  8.013650000000000000e+04  8.373900000000000000e+04 250.000000
195 1171 7.133541e-02 5.938470e+00  7.289600000000000000e+04  7.845000000000000000e+04  8.097150000000000000e+04  8.293500000000000000e+04 250.000000
196 1177 9.174118e-02 8.486560e+00  7.289600000000000000e+04  7.488700000000000000e+04  8.043700000000000000e+04  8.314400000000000000e+04 250.000000
197 1183 9.398425e-02 7.583229e+00  7.289600000000000000e+04  8.036000000000000000e+04  8.170350000000000000e+04  8.529600000000000000e+04 250.000000
198 1189 9.895179e-02 6.416668e+00  7.289600000000000000e+04  7.850000000000000000e+04  8.254350000000000000e+04  8.519100000000000000e+04 250.000000
199 1195 9.410446e-02 6.642945e+00  7.289600000000000000e+04  7.814100000000000000e+04  8.311850000000000000e+04  8.599700000000000000e+04 250.000000
200 1201 9.938640e-02 7.951075e+00  7.289600000000000000e+04  8.050000000000000000e+04  8.152150000000000000e+04  8.244700000000000000e+04 250.000000
201 1207 1.213328e-01 9.696101e+00  7.289600000000000000e+04  7.907500000000000000e+04  8.336800000000000000e+04  8.679600000000000000e+04 250.000000
202 1213 1.535837e-01 1.155045e+01  7.289600000000000000e+04  7.839800000000000000e+04  8.155350000000000000e+04  8.618000000000000000e+04 250.000000
203 1219 2.064634e-01 8.072147e+00  7.289600000000000000e+04  7.814700000000000000e+04  8.086350000000000000e+04  8.418500000000000000e+04 250.000000
